/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00081 | Loss(train) 1.1811 | Acc(train) 0.5949 | Acc(val) 0.6861 |
Epoch 00082 | Loss(train) 1.1468 | Acc(train) 0.6124 | Acc(val) 0.6861 |
Epoch 00083 | Loss(train) 1.1483 | Acc(train) 0.6024 | Acc(val) 0.6876 |
Epoch 00084 | Loss(train) 1.1686 | Acc(train) 0.5974 | Acc(val) 0.6816 |
Epoch 00085 | Loss(train) 1.1606 | Acc(train) 0.6188 | Acc(val) 0.6771 |
Epoch 00086 | Loss(train) 1.1557 | Acc(train) 0.6014 | Acc(val) 0.6816 |
Epoch 00087 | Loss(train) 1.1356 | Acc(train) 0.6143 | Acc(val) 0.6816 |
Epoch 00088 | Loss(train) 1.1255 | Acc(train) 0.6074 | Acc(val) 0.6891 |*
Epoch 00089 | Loss(train) 1.1176 | Acc(train) 0.6283 | Acc(val) 0.6936 |*
Epoch 00090 | Loss(train) 1.1307 | Acc(train) 0.6143 | Acc(val) 0.6951 |*
Epoch 00091 | Loss(train) 1.1384 | Acc(train) 0.6213 | Acc(val) 0.6921 |
Epoch 00092 | Loss(train) 1.1244 | Acc(train) 0.6303 | Acc(val) 0.7010 |*
Epoch 00093 | Loss(train) 1.2014 | Acc(train) 0.6188 | Acc(val) 0.7339 |*
Epoch 00094 | Loss(train) 1.1242 | Acc(train) 0.6129 | Acc(val) 0.7369 |*
Epoch 00095 | Loss(train) 1.1103 | Acc(train) 0.6203 | Acc(val) 0.6921 |
Epoch 00096 | Loss(train) 1.1132 | Acc(train) 0.6243 | Acc(val) 0.6906 |
Epoch 00097 | Loss(train) 1.1043 | Acc(train) 0.6298 | Acc(val) 0.7130 |
Epoch 00098 | Loss(train) 1.1132 | Acc(train) 0.6293 | Acc(val) 0.6996 |
Epoch 00099 | Loss(train) 1.1106 | Acc(train) 0.6298 | Acc(val) 0.6756 |
Epoch 00100 | Loss(train) 1.1224 | Acc(train) 0.6228 | Acc(val) 0.6861 |
Epoch 00101 | Loss(train) 1.1042 | Acc(train) 0.6213 | Acc(val) 0.6876 |
Epoch 00102 | Loss(train) 1.0980 | Acc(train) 0.6278 | Acc(val) 0.7040 |
Epoch 00103 | Loss(train) 1.1089 | Acc(train) 0.6288 | Acc(val) 0.7115 |
Epoch 00104 | Loss(train) 1.0865 | Acc(train) 0.6278 | Acc(val) 0.7100 |
Epoch 00105 | Loss(train) 1.0864 | Acc(train) 0.6343 | Acc(val) 0.7025 |
Epoch 00106 | Loss(train) 1.1015 | Acc(train) 0.6418 | Acc(val) 0.7085 |
Epoch 00107 | Loss(train) 1.1007 | Acc(train) 0.6303 | Acc(val) 0.7055 |
Epoch 00108 | Loss(train) 1.0684 | Acc(train) 0.6308 | Acc(val) 0.7250 |
Epoch 00109 | Loss(train) 1.1057 | Acc(train) 0.6213 | Acc(val) 0.7280 |
Epoch 00110 | Loss(train) 1.0791 | Acc(train) 0.6447 | Acc(val) 0.7130 |
Epoch 00111 | Loss(train) 1.0872 | Acc(train) 0.6273 | Acc(val) 0.7130 |
Epoch 00112 | Loss(train) 1.0608 | Acc(train) 0.6408 | Acc(val) 0.7130 |
Epoch 00113 | Loss(train) 1.0631 | Acc(train) 0.6373 | Acc(val) 0.7294 |
Epoch 00114 | Loss(train) 1.0834 | Acc(train) 0.6333 | Acc(val) 0.7354 |
Epoch 00115 | Loss(train) 1.0838 | Acc(train) 0.6492 | Acc(val) 0.7205 |
Epoch 00116 | Loss(train) 1.0425 | Acc(train) 0.6492 | Acc(val) 0.7085 |
Epoch 00117 | Loss(train) 1.0513 | Acc(train) 0.6452 | Acc(val) 0.7025 |
Epoch 00118 | Loss(train) 1.0793 | Acc(train) 0.6432 | Acc(val) 0.7354 |
Epoch 00119 | Loss(train) 1.0356 | Acc(train) 0.6577 | Acc(val) 0.7429 |*
Epoch 00120 | Loss(train) 1.0975 | Acc(train) 0.6308 | Acc(val) 0.7205 |
Epoch 00121 | Loss(train) 1.0340 | Acc(train) 0.6522 | Acc(val) 0.6682 |
Epoch 00122 | Loss(train) 1.1890 | Acc(train) 0.6069 | Acc(val) 0.7220 |
Epoch 00123 | Loss(train) 1.0452 | Acc(train) 0.6612 | Acc(val) 0.7369 |
Epoch 00124 | Loss(train) 1.0661 | Acc(train) 0.6522 | Acc(val) 0.7414 |
Epoch 00125 | Loss(train) 1.0346 | Acc(train) 0.6632 | Acc(val) 0.7145 |
Epoch 00126 | Loss(train) 1.0538 | Acc(train) 0.6487 | Acc(val) 0.7175 |
Epoch 00127 | Loss(train) 1.0515 | Acc(train) 0.6298 | Acc(val) 0.7384 |
Epoch 00128 | Loss(train) 1.0549 | Acc(train) 0.6452 | Acc(val) 0.7459 |*
Epoch 00129 | Loss(train) 1.0457 | Acc(train) 0.6577 | Acc(val) 0.7414 |
Epoch 00130 | Loss(train) 1.0108 | Acc(train) 0.6487 | Acc(val) 0.7339 |
Epoch 00131 | Loss(train) 1.0492 | Acc(train) 0.6497 | Acc(val) 0.7369 |
Epoch 00132 | Loss(train) 1.0247 | Acc(train) 0.6677 | Acc(val) 0.7369 |
Epoch 00133 | Loss(train) 1.0331 | Acc(train) 0.6562 | Acc(val) 0.7399 |
Epoch 00134 | Loss(train) 1.0578 | Acc(train) 0.6447 | Acc(val) 0.7384 |
Epoch 00135 | Loss(train) 1.0072 | Acc(train) 0.6632 | Acc(val) 0.7250 |
Epoch 00136 | Loss(train) 1.0046 | Acc(train) 0.6577 | Acc(val) 0.7294 |
Epoch 00137 | Loss(train) 1.0209 | Acc(train) 0.6527 | Acc(val) 0.7429 |
Epoch 00138 | Loss(train) 0.9900 | Acc(train) 0.6622 | Acc(val) 0.7519 |*
Epoch 00139 | Loss(train) 1.0113 | Acc(train) 0.6697 | Acc(val) 0.7474 |
Epoch 00140 | Loss(train) 1.0526 | Acc(train) 0.6452 | Acc(val) 0.7534 |*
Epoch 00141 | Loss(train) 1.0359 | Acc(train) 0.6632 | Acc(val) 0.7459 |
Epoch 00142 | Loss(train) 0.9978 | Acc(train) 0.6697 | Acc(val) 0.7444 |
Epoch 00143 | Loss(train) 1.0110 | Acc(train) 0.6627 | Acc(val) 0.7444 |
Epoch 00144 | Loss(train) 0.9866 | Acc(train) 0.6702 | Acc(val) 0.7549 |*
Epoch 00145 | Loss(train) 1.0090 | Acc(train) 0.6682 | Acc(val) 0.7489 |
Epoch 00146 | Loss(train) 1.0263 | Acc(train) 0.6497 | Acc(val) 0.7474 |
Epoch 00147 | Loss(train) 1.0345 | Acc(train) 0.6577 | Acc(val) 0.7429 |
Epoch 00148 | Loss(train) 1.3264 | Acc(train) 0.6622 | Acc(val) 0.7564 |*
Epoch 00149 | Loss(train) 1.1306 | Acc(train) 0.6393 | Acc(val) 0.7429 |
Epoch 00150 | Loss(train) 1.1372 | Acc(train) 0.6288 | Acc(val) 0.7324 |
Epoch 00151 | Loss(train) 1.0906 | Acc(train) 0.6383 | Acc(val) 0.7564 |
Epoch 00152 | Loss(train) 1.0944 | Acc(train) 0.6477 | Acc(val) 0.7294 |
Epoch 00153 | Loss(train) 1.0884 | Acc(train) 0.6602 | Acc(val) 0.7339 |
Epoch 00154 | Loss(train) 1.0877 | Acc(train) 0.6477 | Acc(val) 0.7519 |
Epoch 00155 | Loss(train) 1.0793 | Acc(train) 0.6492 | Acc(val) 0.7549 |
Epoch 00156 | Loss(train) 1.0602 | Acc(train) 0.6697 | Acc(val) 0.7504 |
Epoch 00157 | Loss(train) 1.0589 | Acc(train) 0.6707 | Acc(val) 0.7324 |
Epoch 00158 | Loss(train) 1.0366 | Acc(train) 0.6517 | Acc(val) 0.7220 |
Epoch 00159 | Loss(train) 1.0300 | Acc(train) 0.6627 | Acc(val) 0.7175 |
Epoch 00160 | Loss(train) 1.0483 | Acc(train) 0.6617 | Acc(val) 0.7100 |
Epoch 00161 | Loss(train) 1.0415 | Acc(train) 0.6607 | Acc(val) 0.6996 |
Epoch 00162 | Loss(train) 1.0318 | Acc(train) 0.6612 | Acc(val) 0.6921 |
Epoch 00163 | Loss(train) 0.9969 | Acc(train) 0.6642 | Acc(val) 0.7085 |
Epoch 00164 | Loss(train) 0.9936 | Acc(train) 0.6552 | Acc(val) 0.7339 |
Epoch 00165 | Loss(train) 1.0208 | Acc(train) 0.6592 | Acc(val) 0.7489 |
Epoch 00166 | Loss(train) 1.0028 | Acc(train) 0.6697 | Acc(val) 0.7593 |*
Epoch 00167 | Loss(train) 1.0189 | Acc(train) 0.6587 | Acc(val) 0.7489 |
Epoch 00168 | Loss(train) 1.0240 | Acc(train) 0.6602 | Acc(val) 0.7504 |
Epoch 00169 | Loss(train) 0.9569 | Acc(train) 0.6841 | Acc(val) 0.7504 |
Epoch 00170 | Loss(train) 1.0144 | Acc(train) 0.6612 | Acc(val) 0.7564 |
Epoch 00171 | Loss(train) 0.9827 | Acc(train) 0.6652 | Acc(val) 0.7638 |*
Epoch 00172 | Loss(train) 0.9987 | Acc(train) 0.6751 | Acc(val) 0.7519 |
Epoch 00173 | Loss(train) 0.9915 | Acc(train) 0.6826 | Acc(val) 0.7489 |
Epoch 00174 | Loss(train) 1.0161 | Acc(train) 0.6627 | Acc(val) 0.7564 |
Epoch 00175 | Loss(train) 0.9599 | Acc(train) 0.6856 | Acc(val) 0.7564 |
Epoch 00176 | Loss(train) 1.0118 | Acc(train) 0.6512 | Acc(val) 0.7564 |
Epoch 00177 | Loss(train) 0.9803 | Acc(train) 0.6786 | Acc(val) 0.7474 |
Epoch 00178 | Loss(train) 1.0088 | Acc(train) 0.6612 | Acc(val) 0.7504 |
Epoch 00179 | Loss(train) 0.9607 | Acc(train) 0.6776 | Acc(val) 0.7564 |
Epoch 00180 | Loss(train) 0.9635 | Acc(train) 0.6821 | Acc(val) 0.7623 |
Epoch 00181 | Loss(train) 0.9955 | Acc(train) 0.6801 | Acc(val) 0.7683 |*
Epoch 00182 | Loss(train) 0.9903 | Acc(train) 0.6702 | Acc(val) 0.7534 |
Epoch 00183 | Loss(train) 0.9822 | Acc(train) 0.6761 | Acc(val) 0.7474 |
Epoch 00184 | Loss(train) 0.9830 | Acc(train) 0.6771 | Acc(val) 0.7474 |
Epoch 00185 | Loss(train) 0.9824 | Acc(train) 0.6657 | Acc(val) 0.7549 |
Epoch 00186 | Loss(train) 0.9622 | Acc(train) 0.6801 | Acc(val) 0.7713 |*
Epoch 00187 | Loss(train) 1.0034 | Acc(train) 0.6687 | Acc(val) 0.7668 |
Epoch 00188 | Loss(train) 0.9681 | Acc(train) 0.6806 | Acc(val) 0.7504 |
Epoch 00189 | Loss(train) 0.9707 | Acc(train) 0.6771 | Acc(val) 0.7444 |
Epoch 00190 | Loss(train) 1.0073 | Acc(train) 0.6617 | Acc(val) 0.7429 |
Epoch 00191 | Loss(train) 0.9988 | Acc(train) 0.6667 | Acc(val) 0.7504 |
Epoch 00192 | Loss(train) 0.9724 | Acc(train) 0.6726 | Acc(val) 0.7549 |
Epoch 00193 | Loss(train) 0.9716 | Acc(train) 0.6776 | Acc(val) 0.7623 |
Epoch 00194 | Loss(train) 0.9812 | Acc(train) 0.6637 | Acc(val) 0.7668 |
Epoch 00195 | Loss(train) 0.9588 | Acc(train) 0.6896 | Acc(val) 0.7608 |
Epoch 00196 | Loss(train) 0.9652 | Acc(train) 0.6836 | Acc(val) 0.7564 |
Epoch 00197 | Loss(train) 0.9563 | Acc(train) 0.6602 | Acc(val) 0.7504 |
Epoch 00198 | Loss(train) 0.9608 | Acc(train) 0.6726 | Acc(val) 0.7459 |
Epoch 00199 | Loss(train) 0.9422 | Acc(train) 0.6876 | Acc(val) 0.7534 |
Epoch 00200 | Loss(train) 0.9645 | Acc(train) 0.6702 | Acc(val) 0.7578 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'GATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 143.92 MB
GPU Memory Reserved: 374.00 MB
Exp 6/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.4043 | Acc(train) 0.0438 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.4961 | Acc(train) 0.3099 | Acc(val) 0.3274 |
Epoch 00003 | Loss(train) 2.1775 | Acc(train) 0.2397 | Acc(val) 0.0972 |
Epoch 00004 | Loss(train) 2.1598 | Acc(train) 0.1953 | Acc(val) 0.3393 |
Epoch 00005 | Loss(train) 2.1572 | Acc(train) 0.2048 | Acc(val) 0.3842 |*
Epoch 00006 | Loss(train) 2.1376 | Acc(train) 0.2172 | Acc(val) 0.4604 |*
Epoch 00007 | Loss(train) 2.0829 | Acc(train) 0.2297 | Acc(val) 0.4753 |*
Epoch 00008 | Loss(train) 2.0759 | Acc(train) 0.2441 | Acc(val) 0.3572 |
Epoch 00009 | Loss(train) 2.0543 | Acc(train) 0.3014 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 1.9673 | Acc(train) 0.3383 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 1.9256 | Acc(train) 0.3563 | Acc(val) 0.3707 |
Epoch 00012 | Loss(train) 1.9180 | Acc(train) 0.3672 | Acc(val) 0.3647 |
Epoch 00013 | Loss(train) 1.8973 | Acc(train) 0.3891 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.8735 | Acc(train) 0.3921 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.8347 | Acc(train) 0.3951 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.8351 | Acc(train) 0.3971 | Acc(val) 0.3558 |
Epoch 00017 | Loss(train) 1.8179 | Acc(train) 0.3951 | Acc(val) 0.3632 |
Epoch 00018 | Loss(train) 1.7731 | Acc(train) 0.4036 | Acc(val) 0.3797 |
Epoch 00019 | Loss(train) 1.7621 | Acc(train) 0.3921 | Acc(val) 0.3752 |
Epoch 00020 | Loss(train) 1.7405 | Acc(train) 0.4021 | Acc(val) 0.3707 |
Epoch 00021 | Loss(train) 1.7273 | Acc(train) 0.4031 | Acc(val) 0.3827 |
Epoch 00022 | Loss(train) 1.6917 | Acc(train) 0.4086 | Acc(val) 0.3886 |
Epoch 00023 | Loss(train) 1.6709 | Acc(train) 0.4165 | Acc(val) 0.4096 |
Epoch 00024 | Loss(train) 1.6557 | Acc(train) 0.4116 | Acc(val) 0.4170 |
Epoch 00025 | Loss(train) 1.6841 | Acc(train) 0.4096 | Acc(val) 0.4185 |
Epoch 00026 | Loss(train) 1.6292 | Acc(train) 0.4190 | Acc(val) 0.4245 |
Epoch 00027 | Loss(train) 1.6327 | Acc(train) 0.4225 | Acc(val) 0.4694 |
Epoch 00028 | Loss(train) 1.6169 | Acc(train) 0.4320 | Acc(val) 0.4933 |*
Epoch 00029 | Loss(train) 1.5878 | Acc(train) 0.4410 | Acc(val) 0.4918 |
Epoch 00030 | Loss(train) 1.5762 | Acc(train) 0.4400 | Acc(val) 0.5022 |*
Epoch 00031 | Loss(train) 1.5480 | Acc(train) 0.4429 | Acc(val) 0.5157 |*
Epoch 00032 | Loss(train) 1.5716 | Acc(train) 0.4479 | Acc(val) 0.5202 |*
Epoch 00033 | Loss(train) 1.5244 | Acc(train) 0.4499 | Acc(val) 0.5277 |*
Epoch 00034 | Loss(train) 1.5513 | Acc(train) 0.4479 | Acc(val) 0.5351 |*
Epoch 00035 | Loss(train) 1.5027 | Acc(train) 0.4654 | Acc(val) 0.5486 |*
Epoch 00036 | Loss(train) 1.5055 | Acc(train) 0.4664 | Acc(val) 0.5725 |*
Epoch 00037 | Loss(train) 1.5103 | Acc(train) 0.4634 | Acc(val) 0.5695 |
Epoch 00038 | Loss(train) 1.4785 | Acc(train) 0.4728 | Acc(val) 0.5561 |
Epoch 00039 | Loss(train) 1.4838 | Acc(train) 0.4684 | Acc(val) 0.5501 |
Epoch 00040 | Loss(train) 1.4756 | Acc(train) 0.4793 | Acc(val) 0.5620 |
Epoch 00041 | Loss(train) 1.4461 | Acc(train) 0.4848 | Acc(val) 0.5770 |*
Epoch 00042 | Loss(train) 1.4564 | Acc(train) 0.4808 | Acc(val) 0.5755 |
Epoch 00043 | Loss(train) 1.4604 | Acc(train) 0.4873 | Acc(val) 0.5785 |*
Epoch 00044 | Loss(train) 1.4327 | Acc(train) 0.4848 | Acc(val) 0.5695 |
Epoch 00045 | Loss(train) 1.4211 | Acc(train) 0.4943 | Acc(val) 0.5650 |
Epoch 00046 | Loss(train) 1.4299 | Acc(train) 0.4893 | Acc(val) 0.5800 |*
Epoch 00047 | Loss(train) 1.4222 | Acc(train) 0.4908 | Acc(val) 0.5770 |
Epoch 00048 | Loss(train) 1.4076 | Acc(train) 0.5142 | Acc(val) 0.5755 |
Epoch 00049 | Loss(train) 1.3848 | Acc(train) 0.5192 | Acc(val) 0.5770 |
Epoch 00050 | Loss(train) 1.3789 | Acc(train) 0.5137 | Acc(val) 0.5874 |*
Epoch 00051 | Loss(train) 1.3674 | Acc(train) 0.5207 | Acc(val) 0.5830 |
Epoch 00052 | Loss(train) 1.3588 | Acc(train) 0.5257 | Acc(val) 0.6039 |*
Epoch 00053 | Loss(train) 1.3749 | Acc(train) 0.5147 | Acc(val) 0.5964 |
Epoch 00054 | Loss(train) 1.3519 | Acc(train) 0.5286 | Acc(val) 0.5874 |
Epoch 00055 | Loss(train) 1.3441 | Acc(train) 0.5227 | Acc(val) 0.5964 |
Epoch 00056 | Loss(train) 1.3366 | Acc(train) 0.5291 | Acc(val) 0.6129 |*
Epoch 00057 | Loss(train) 1.3244 | Acc(train) 0.5426 | Acc(val) 0.6114 |
Epoch 00058 | Loss(train) 1.3144 | Acc(train) 0.5356 | Acc(val) 0.6009 |
Epoch 00059 | Loss(train) 1.3366 | Acc(train) 0.5286 | Acc(val) 0.6263 |*
Epoch 00060 | Loss(train) 1.2987 | Acc(train) 0.5456 | Acc(val) 0.6442 |*
Epoch 00061 | Loss(train) 1.2982 | Acc(train) 0.5456 | Acc(val) 0.6353 |
Epoch 00062 | Loss(train) 1.2889 | Acc(train) 0.5491 | Acc(val) 0.6413 |
Epoch 00063 | Loss(train) 1.2694 | Acc(train) 0.5575 | Acc(val) 0.6353 |
Epoch 00064 | Loss(train) 1.2852 | Acc(train) 0.5341 | Acc(val) 0.6398 |
Epoch 00065 | Loss(train) 1.2543 | Acc(train) 0.5610 | Acc(val) 0.6562 |*
Epoch 00066 | Loss(train) 1.2391 | Acc(train) 0.5595 | Acc(val) 0.6741 |*
Epoch 00067 | Loss(train) 1.2516 | Acc(train) 0.5575 | Acc(val) 0.6801 |*
Epoch 00068 | Loss(train) 1.2238 | Acc(train) 0.5855 | Acc(val) 0.6786 |
Epoch 00069 | Loss(train) 1.2462 | Acc(train) 0.5859 | Acc(val) 0.6682 |
Epoch 00070 | Loss(train) 1.2447 | Acc(train) 0.5750 | Acc(val) 0.6816 |*
Epoch 00071 | Loss(train) 1.2383 | Acc(train) 0.5675 | Acc(val) 0.6801 |
Epoch 00072 | Loss(train) 1.2366 | Acc(train) 0.5850 | Acc(val) 0.6801 |
Epoch 00073 | Loss(train) 1.2144 | Acc(train) 0.5984 | Acc(val) 0.6846 |*
Epoch 00074 | Loss(train) 1.1957 | Acc(train) 0.5999 | Acc(val) 0.6921 |*
Epoch 00075 | Loss(train) 1.2015 | Acc(train) 0.5969 | Acc(val) 0.6921 |
Epoch 00076 | Loss(train) 1.2092 | Acc(train) 0.6029 | Acc(val) 0.6786 |
Epoch 00077 | Loss(train) 1.2143 | Acc(train) 0.5864 | Acc(val) 0.6786 |
Epoch 00078 | Loss(train) 1.1782 | Acc(train) 0.6183 | Acc(val) 0.6876 |
Epoch 00079 | Loss(train) 1.1931 | Acc(train) 0.6084 | Acc(val) 0.6951 |*
Epoch 00080 | Loss(train) 1.1937 | Acc(train) 0.6153 | Acc(val) 0.6936 |
Epoch 00081 | Loss(train) 1.1543 | Acc(train) 0.6328 | Acc(val) 0.6876 |
Epoch 00082 | Loss(train) 1.1717 | Acc(train) 0.6158 | Acc(val) 0.6861 |
Epoch 00083 | Loss(train) 1.1959 | Acc(train) 0.6089 | Acc(val) 0.7040 |*
Epoch 00084 | Loss(train) 1.1563 | Acc(train) 0.6238 | Acc(val) 0.7115 |*
Epoch 00085 | Loss(train) 1.1678 | Acc(train) 0.6303 | Acc(val) 0.6906 |
Epoch 00086 | Loss(train) 1.1599 | Acc(train) 0.6158 | Acc(val) 0.6876 |
Epoch 00087 | Loss(train) 1.1461 | Acc(train) 0.6328 | Acc(val) 0.7040 |
Epoch 00088 | Loss(train) 1.1141 | Acc(train) 0.6383 | Acc(val) 0.7235 |*
Epoch 00089 | Loss(train) 1.1291 | Acc(train) 0.6457 | Acc(val) 0.7115 |
Epoch 00090 | Loss(train) 1.1626 | Acc(train) 0.6477 | Acc(val) 0.6891 |
Epoch 00091 | Loss(train) 1.1388 | Acc(train) 0.6398 | Acc(val) 0.7085 |
Epoch 00092 | Loss(train) 1.1322 | Acc(train) 0.6457 | Acc(val) 0.7444 |*
Epoch 00093 | Loss(train) 1.1443 | Acc(train) 0.6428 | Acc(val) 0.7324 |
Epoch 00094 | Loss(train) 1.0779 | Acc(train) 0.6662 | Acc(val) 0.7265 |
Epoch 00095 | Loss(train) 1.0889 | Acc(train) 0.6378 | Acc(val) 0.7399 |
Epoch 00096 | Loss(train) 1.0903 | Acc(train) 0.6547 | Acc(val) 0.7339 |
Epoch 00097 | Loss(train) 1.1876 | Acc(train) 0.6298 | Acc(val) 0.7384 |
Epoch 00098 | Loss(train) 1.0692 | Acc(train) 0.6587 | Acc(val) 0.7384 |
Epoch 00099 | Loss(train) 1.0495 | Acc(train) 0.6587 | Acc(val) 0.7504 |*
Epoch 00100 | Loss(train) 1.0655 | Acc(train) 0.6637 | Acc(val) 0.7444 |
Epoch 00101 | Loss(train) 1.0718 | Acc(train) 0.6736 | Acc(val) 0.7324 |
Epoch 00102 | Loss(train) 1.0630 | Acc(train) 0.6587 | Acc(val) 0.7309 |
Epoch 00103 | Loss(train) 1.0400 | Acc(train) 0.6642 | Acc(val) 0.7145 |
Epoch 00104 | Loss(train) 1.0373 | Acc(train) 0.6682 | Acc(val) 0.7444 |
Epoch 00105 | Loss(train) 1.0986 | Acc(train) 0.6592 | Acc(val) 0.7459 |
Epoch 00106 | Loss(train) 1.0692 | Acc(train) 0.6532 | Acc(val) 0.7384 |
Epoch 00107 | Loss(train) 1.0479 | Acc(train) 0.6657 | Acc(val) 0.7235 |
Epoch 00108 | Loss(train) 1.0553 | Acc(train) 0.6622 | Acc(val) 0.7339 |
Epoch 00109 | Loss(train) 1.0606 | Acc(train) 0.6632 | Acc(val) 0.7474 |
Epoch 00110 | Loss(train) 1.0616 | Acc(train) 0.6552 | Acc(val) 0.7549 |*
Epoch 00111 | Loss(train) 1.0364 | Acc(train) 0.6796 | Acc(val) 0.6697 |
Epoch 00112 | Loss(train) 1.3635 | Acc(train) 0.6418 | Acc(val) 0.7564 |*
Epoch 00113 | Loss(train) 1.0248 | Acc(train) 0.6716 | Acc(val) 0.7564 |
Epoch 00114 | Loss(train) 1.0545 | Acc(train) 0.6612 | Acc(val) 0.7504 |
Epoch 00115 | Loss(train) 1.0038 | Acc(train) 0.6831 | Acc(val) 0.7369 |
Epoch 00116 | Loss(train) 1.0292 | Acc(train) 0.6457 | Acc(val) 0.7474 |
Epoch 00117 | Loss(train) 1.0104 | Acc(train) 0.6672 | Acc(val) 0.7578 |*
Epoch 00118 | Loss(train) 1.0995 | Acc(train) 0.6716 | Acc(val) 0.7414 |
Epoch 00119 | Loss(train) 1.0513 | Acc(train) 0.6756 | Acc(val) 0.7399 |
Epoch 00120 | Loss(train) 1.0112 | Acc(train) 0.6657 | Acc(val) 0.7474 |
Epoch 00121 | Loss(train) 1.0218 | Acc(train) 0.6687 | Acc(val) 0.7534 |
Epoch 00122 | Loss(train) 1.0193 | Acc(train) 0.6632 | Acc(val) 0.7444 |
Epoch 00123 | Loss(train) 1.0193 | Acc(train) 0.6731 | Acc(val) 0.7429 |
Epoch 00124 | Loss(train) 1.0261 | Acc(train) 0.6721 | Acc(val) 0.7504 |
Epoch 00125 | Loss(train) 1.0061 | Acc(train) 0.6751 | Acc(val) 0.7474 |
Epoch 00126 | Loss(train) 1.0155 | Acc(train) 0.6667 | Acc(val) 0.7504 |
Epoch 00127 | Loss(train) 0.9892 | Acc(train) 0.6741 | Acc(val) 0.7534 |
Epoch 00128 | Loss(train) 1.0140 | Acc(train) 0.6736 | Acc(val) 0.7489 |
Epoch 00129 | Loss(train) 0.9863 | Acc(train) 0.6856 | Acc(val) 0.7399 |
Epoch 00130 | Loss(train) 1.0327 | Acc(train) 0.6682 | Acc(val) 0.7578 |
Epoch 00131 | Loss(train) 1.0070 | Acc(train) 0.6756 | Acc(val) 0.7489 |
Epoch 00132 | Loss(train) 1.0075 | Acc(train) 0.6736 | Acc(val) 0.7429 |
Epoch 00133 | Loss(train) 1.0297 | Acc(train) 0.6796 | Acc(val) 0.7429 |
Epoch 00134 | Loss(train) 0.9886 | Acc(train) 0.6771 | Acc(val) 0.7384 |
Epoch 00135 | Loss(train) 1.0101 | Acc(train) 0.6597 | Acc(val) 0.7564 |
Epoch 00136 | Loss(train) 1.0189 | Acc(train) 0.6726 | Acc(val) 0.7504 |
Epoch 00137 | Loss(train) 0.9639 | Acc(train) 0.6971 | Acc(val) 0.7504 |
Epoch 00138 | Loss(train) 0.9988 | Acc(train) 0.6891 | Acc(val) 0.7429 |
Epoch 00139 | Loss(train) 0.9687 | Acc(train) 0.6761 | Acc(val) 0.7504 |
Epoch 00140 | Loss(train) 0.9842 | Acc(train) 0.6716 | Acc(val) 0.7474 |
Epoch 00141 | Loss(train) 0.9955 | Acc(train) 0.6766 | Acc(val) 0.7384 |
Epoch 00142 | Loss(train) 1.0022 | Acc(train) 0.6766 | Acc(val) 0.7399 |
Epoch 00143 | Loss(train) 1.0016 | Acc(train) 0.6756 | Acc(val) 0.7623 |*
Epoch 00144 | Loss(train) 0.9949 | Acc(train) 0.6692 | Acc(val) 0.7623 |
Epoch 00145 | Loss(train) 0.9961 | Acc(train) 0.6801 | Acc(val) 0.7519 |
Epoch 00146 | Loss(train) 0.9609 | Acc(train) 0.6836 | Acc(val) 0.7444 |
Epoch 00147 | Loss(train) 1.0119 | Acc(train) 0.6756 | Acc(val) 0.7459 |
Epoch 00148 | Loss(train) 0.9771 | Acc(train) 0.6841 | Acc(val) 0.7564 |
Epoch 00149 | Loss(train) 0.9825 | Acc(train) 0.6831 | Acc(val) 0.7593 |
Epoch 00150 | Loss(train) 1.0432 | Acc(train) 0.6771 | Acc(val) 0.7668 |*
Epoch 00151 | Loss(train) 0.9560 | Acc(train) 0.6936 | Acc(val) 0.7444 |
Epoch 00152 | Loss(train) 0.9921 | Acc(train) 0.6796 | Acc(val) 0.7384 |
Epoch 00153 | Loss(train) 0.9713 | Acc(train) 0.6856 | Acc(val) 0.7459 |
